edge_id,lat_start,lon_start,lat_end,lon_end
-292194575#1,28.599786583291348,77.24251923984272,28.599726787194008,77.24139941414623
-292194575#2,28.599116627557933,77.2414510733936,28.599737994572347,77.24257658413008
-292194575#3,28.599082695013827,77.24098763908975,28.59910458906163,77.24130605356584
-292194576#0,28.603558929117995,77.2428226618492,28.60357438373381,77.24314279354945
-292194576#1,28.60349685334604,77.24154632193847,28.603551887025073,77.24267569715799
-292194577#0,28.60487551504687,77.2409031633651,28.604864748077613,77.24067575693881
-292194577#1,28.6049342653497,77.24214632347602,28.60488246876979,77.24105012801132
-292194577#2,28.604144071484427,77.2410978402561,28.604886609631045,77.24220726880026
-292194577#3,28.604125737992558,77.240722334172,28.604136661707596,77.24095117367986
-295324004#0,28.588331643987154,77.21907122762674,28.58822520689623,77.21981891370682
-295324004#1,28.588329486629828,77.21878403214697,28.58834499109,77.21892829070882
-295324004#2,28.58828543197953,77.21828915548909,28.58831528490651,77.21863734758095
-296334757#1,28.58779599556098,77.25505871470003,28.588811543096543,77.25521349119724
-309159544#1,28.59526659302981,77.19019124551195,28.596615725445957,77.19042972752901
-309159544#10,28.588835521816556,77.18640001203597,28.589856457598994,77.18736276398703
-309159544#3,28.593533585527236,77.18923450831117,28.595150293715104,77.1901294362565
-309159544#4,28.5917533354701,77.18835319087131,28.59341395982465,77.1891719166708
-309159544#7,28.589974201781448,77.18742459666099,28.591633948476925,77.18829254871407
-309159550#1,28.59023512997495,77.18644656604569,28.58891968077317,77.18621130539603
-309159550#11,28.595562492070478,77.18922248711412,28.59390782948993,77.18833076941424
-309159550#14,28.596686846346905,77.19023859354266,28.595680580959023,77.18928525286348
-309159550#2,28.592009594396302,77.1873686095098,28.590352979644514,77.18650748009851
-309159550#5,28.593789452922334,77.18826902226132,28.59212834715071,77.18742944221117
-309159562#0,28.592061472554928,77.18745831720405,28.591930227973958,77.18779142357134
-309159562#1,28.593106384174366,77.18484720671707,28.592114798449433,77.18732406926702
-309159562#3,28.59399211556454,77.18258156875726,28.593183683339298,77.18465293118153
-310623017,28.592069544419605,77.21680892655795,28.592497122341104,77.21622476758571
-32905321#2,28.60054681487184,77.21332129163855,28.598488193274637,77.21271717326314
-32905324#0,28.600645876970344,77.21545930717534,28.600721137737423,77.21366376043687
-32905324#1,28.601344917113344,77.21609701329044,28.60068326699716,77.21554545980088
-32905331,28.6023890413193,77.212539855235,28.600936504104425,77.21330512856488
-33491982#0,28.593840705570805,77.18835831005772,28.593706756436305,77.18868553742219
-33491982#3,28.594886274072085,77.18579154907864,28.593895285332096,77.1882246997872
-33491982#7,28.59583207435118,77.18352283086985,28.59497005011916,77.18558738635207
-338959810,28.588167068111005,77.25103166682243,28.58780334561491,77.25084788727669
-338959812#0,28.59131506536098,77.2523426516249,28.591316473964163,77.25250225749807
-338959812#1,28.591312991486905,77.25210901944494,28.591313721749273,77.25219541656033
-338959812#2,28.591310454427965,77.25176200798042,28.591311824616504,77.25196199259516
-338959812#3,28.59130865956685,77.25151151431409,28.59130938077003,77.25161477865277
-338959812#5,28.591302314666564,77.25093727388906,28.591307318444716,77.2513640748229
-338959812#6,28.59129932962823,77.25073664145567,28.591299899913633,77.2507729440939
-338959812#7,28.59129430471137,77.25033273882094,28.59129706618399,77.25057405273594
-338959812#8,28.59129195431083,77.25011555916412,28.59129277682576,77.25018560200101
-338959812#9,28.59128859446346,77.24981238530532,28.591290427884893,77.24996832014304
-338959814#0,28.588816211370734,77.24924001434026,28.58855283680534,77.24909323458675
-338959814#1,28.58863405881854,77.25000036356094,28.588920861157895,77.2493115509441
-338959814#2,28.58825859140236,77.24982829660281,28.588520961816236,77.24995941602006
-340392934#0,28.59136783621286,77.22189118310006,28.59121123342726,77.22224149435382
-340392934#1,28.591963857134825,77.22181018274823,28.59149699260101,77.2218722278359
-340392935,28.591452066581148,77.22193783313463,28.591274240710373,77.22232235325139
-343654534#1,28.627789123337983,77.2237455583224,28.627446724362418,77.22293649541845
-343654534#2,28.6270124820001,77.2243093165581,28.627761244637078,77.22382790585878
-359559438#1,28.601606712946296,77.21609985044577,28.60223022362041,77.2166440684692
-359561761,28.59974207484401,77.21905500443002,28.599850055500834,77.22056055481083
-359711991#0,28.59175616964016,77.17955659022394,28.591365147316274,77.18045805649969
-359711991#2,28.592387769958552,77.17881035853365,28.591881676570797,77.17938273128671
-359711991#6,28.59371372320523,77.1769324192499,28.592479288988404,77.17870204198148
-359711994#1,28.59668925439974,77.18647856821389,28.597800605531745,77.18365738890903
-359711994#4,28.595641468058222,77.18916503355044,28.5966115404758,77.18667600923635
-359757123,28.613412505759445,77.21838935600172,28.61370333283643,77.21237766056227
-370533500#1,28.60009849544651,77.20759849304939,28.60180650692614,77.20668502487752
-370533500#2,28.59834313502234,77.20841065021855,28.599973695488192,77.20766029275875
-370533550,28.592718545749445,77.21157214502651,28.59334040386584,77.21031597916866
-370533551,28.595724914670942,77.21040187355055,28.594369221342355,77.20984353054578
-370534206,28.601378224038893,77.19263802147046,28.597940416306706,77.19086850013038
-370546796,28.608406484800234,77.20158416753232,28.607867207076012,77.20250487854219
-370546798,28.607271207644956,77.20336775272008,28.60773431062308,77.20267080871939
-370546800#2,28.608360170523433,77.19741047231885,28.607007706803355,77.19510125139148
-370546800#3,28.608333987687605,77.19796235827968,28.608353735098447,77.19755695806036
-370546800#4,28.60830133409889,77.19872943742261,28.60832735635353,77.19810976004861
-370546800#5,28.608290155135045,77.19901804712322,28.60829551537719,77.19887675374089
-370546800#7,28.608274844599034,77.1993777332503,28.608281129392736,77.19924065124094
-370546800#8,28.608247047910087,77.2000452234258,28.60826848232842,77.1995251403787
-370546800#9,28.60820243115113,77.20140374303116,28.60824167045946,77.20019305994903
-370547061#0,28.60269719720257,77.24104258660871,28.60269219820666,77.24070642369983
-370547061#1,28.602720990293435,77.2414698337809,28.602703111475574,77.24119238880851
-370547061#2,28.602783792801656,77.242718677625,28.60272937824835,77.24161733706342
-370547061#3,28.60280691809105,77.24319140705747,28.602791015299427,77.24286564507459
-370672194#14,28.623233542144476,77.23044663804859,28.621385705906192,77.22631985104525
-370672196,28.617628532358253,77.2312898205015,28.62020937350982,77.23092976067475
-370672197#0,28.622489878521275,77.23360182180983,28.6234277456416,77.23409166227081
-370672197#2,28.621747406739455,77.2335465265332,28.622363151543293,77.23358829902548
-370672197#3,28.620930126309144,77.23350825910123,28.621596045340638,77.2335386177723
-370672197#5,28.619047965181828,77.23340531883065,28.620800296432154,77.23350234026671
-370672197#6,28.61766975412585,77.2329008705773,28.61889033963002,77.23338879104404
-370672197#9,28.61764579645919,77.23153998975155,28.617607124987906,77.23282490042683
-370737775#0,28.60541653763096,77.20056440714623,28.602848473858195,77.20501565906436
-370737775#1,28.605562814498505,77.20046337378413,28.60553249038271,77.20048605291392
-370737775#2,28.606209100574215,77.20005897913269,28.605671245910496,77.20038700964732
-370737783#0,28.60763509813613,77.20140223676933,28.60634510388136,77.20011835436085
-370737783#1,28.60777165066036,77.20246628097408,28.607682805543952,77.20153144637386
-370765174#0,28.62634520030502,77.23886576301241,28.625640216706802,77.2400852858454
-370765174#1,28.627960928004345,77.23606697549373,28.626415372462777,77.23874167586025
-370765174#3,28.627881044202848,77.23552226622813,28.627957376326556,77.2357792347477
-370765175#0,28.6288793793642,77.23366433235536,28.628656211007208,77.23355161491705
-370765175#1,28.629242569493535,77.23385978244927,28.629002472326118,77.23372860484416
-370765179#0,28.62840826879227,77.23488632034284,28.627923344615073,77.23540842401357
-370765179#2,28.629076080733114,77.2341673427581,28.62859566122922,77.2346845375185
-370765179#3,28.62927247156697,77.23395603293385,28.62917106116952,77.23406514794378
-370765179#5,28.629377949509376,77.23361118234261,28.62935561846962,77.23381636285703
-370765179#6,28.629423861481357,77.23264872196583,28.62938497501435,77.23346417276599
-370765179#8,28.629437780536676,77.23236257399216,28.629425602239596,77.2324938282289
-370902437,28.607184980142094,77.22900768726342,28.60697755604648,77.23009311214032
-370902438#1,28.605697079463788,77.228626395953,28.605568868235828,77.22897192317774
-370902440,28.60504813966853,77.22798013032191,28.60479659655597,77.22865993579771
-370902441,28.60544466156529,77.22816302559443,28.605191487727563,77.22885414739956
-370902442,28.60694869659147,77.23009229789923,28.607158578968875,77.22899455383377
-370902443#0,28.606569486642634,77.2294550865614,28.60654018864195,77.23007323814059
-370902443#1,28.606783501835622,77.22881353627845,28.606592741683734,77.22933585194416
-370902447,28.60757931464604,77.22919729247916,28.607400049432226,77.23011216094545
-370902452#0,28.604693090888002,77.22871019989468,28.604417196664418,77.22858812768145
-370902452#2,28.605086869947375,77.22890070730662,28.604812372042964,77.22876506554712
-370902452#3,28.605439994173196,77.22908340529482,28.605205054624765,77.22896188919869
-370902452#4,28.605506415039613,77.2291210013715,28.605504992068806,77.22911974442539
-370902452#5,28.605623118191915,77.22922836562306,28.605621417909,77.22922751178321
-370902454#0,28.606910544597888,77.22712287485675,28.604267741871965,77.22568012394478
-370902454#1,28.607939122159404,77.22790905514148,28.607019790247744,77.22720646305139
-370902454#2,28.60812732013827,77.22805279518184,28.608046855722215,77.22799128393015
-370904800#0,28.60372051767905,77.21564549670533,28.603628037964004,77.21583290418029
-370904800#1,28.603917245297293,77.2158478696794,28.603844802767032,77.21565403521718
-370904810#1,28.602282449410975,77.21665058369302,28.603576987564747,77.21591454473885
-370904810#2,28.60219776160139,77.21766883967638,28.60223651648895,77.2167282407448
-370905883#0,28.606949193130628,77.22233882536759,28.606928171959215,77.22219013047382
-370905889,28.608252573935413,77.22441544719831,28.606977516894613,77.22245485407493
-370908549#0,28.607168062245517,77.21408196667907,28.60741623941753,77.21375856126005
-370908551,28.606424150996794,77.2137548283308,28.606887431157613,77.21376843008186
-370908553#0,28.60920521083915,77.21285143849944,28.60966025845272,77.21330840786571
-370908553#1,28.609208788530246,77.21197455346048,28.6091677871091,77.21272305146584
-370955221#0,28.59867988284913,77.22393474593942,28.598762635267985,77.22390643185673
-370955221#1,28.598449312793328,77.22417351473361,28.59857946551127,77.22401135166955
-370955221#2,28.598291814941998,77.22431404103108,28.598360931296344,77.22428094175625
-370955221#3,28.598455617781926,77.22388820833436,28.598233363932735,77.22426353269647
-370955221#4,28.598478832589777,77.22362810101805,28.598494386725253,77.22376348065593
-370955222#1,28.599683599857006,77.22509356807541,28.599439077444067,77.22546760665507
-370955222#2,28.59971109495499,77.22483119689936,28.599727423042086,77.22496332301243
-370955223#0,28.59946981633627,77.22392449649958,28.59931691132879,77.22391708415887
-370955223#1,28.59969247223245,77.22368412700087,28.59957563707731,77.223848515087
-370955223#3,28.599824388182935,77.22377196569579,28.59977774608392,77.22358460713431
-370955223#4,28.59968576652053,77.22394438054756,28.59974598390197,77.22387623075682
-370955223#5,28.59964809623352,77.22422759820547,28.599637424394533,77.22407514425666
-370955224#0,28.598880822335683,77.22476493548189,28.59885681386087,77.22485337408382
-370955224#1,28.599080339253796,77.2245216279325,28.598967498865044,77.22465696128623
-370955224#2,28.59909549787354,77.22420818722101,28.599122710331063,77.22439186391601
-370955225#0,28.598868574189225,77.22333369305865,28.59870018308928,77.22333525896606
-370955225#1,28.59906325368619,77.22311011449337,28.598975324762822,77.22326151370847
-370955225#2,28.599204080011695,77.22295175212324,28.59913674074193,77.22299204640272
-370955226#0,28.598456889597905,77.22264986613862,28.59845583237079,77.22264831036267
-370955227,28.599581157388517,77.22393001103474,28.599609805044615,77.22395474210441
-370955228,28.599416223748523,77.22346780573885,28.5991992523065,77.22373569393558
-370955229,28.599240768480474,77.22502166759789,28.59949712165558,77.22467987763211
-370955230,28.599776201081617,77.22505891916094,28.599797081922215,77.22507857956877
-370955231,28.598976923408955,77.2233455847118,28.59900707068961,77.2233779124606
-370955232,28.598037354755988,77.22385864535094,28.598294677353838,77.22351258266715
-370955233,28.599186431331574,77.2245390962307,28.599154323133,77.22451081620459
-370955234,28.598796452519725,77.22287334351387,28.598586596814503,77.22315855678444
-370955235,28.599971148297325,77.22412092169573,28.599823680305622,77.22434304108897
-370955236,28.598377885968567,77.22301082936899,28.59837851652586,77.22287333705185
-370955237,28.5985453622912,77.22385717895595,28.598594543303154,77.22390626516788
-370955238,28.59892065963691,77.22410226901779,28.598700353959305,77.22440832026878
-370955239#0,28.600059864153547,77.2240865989356,28.600270611261415,77.22428610554819
-370955239#1,28.599856810945223,77.22387457792676,28.59996471253884,77.22399074175443
-370955240#0,28.598588527325507,77.22442140184367,28.59845769459794,77.22430056451974
-370955240#1,28.59885299185415,77.22466293191626,28.598689683677815,77.22451421528638
-370955241#1,28.599386876613902,77.22275399207984,28.599372787953367,77.22277680073087
-370955242#0,28.598164434664593,77.22445019192827,28.598163325470733,77.22445180431062
-370955243#0,28.5998862475893,77.22511031162375,28.600012586237312,77.22509262922574
-370955243#1,28.599626146511447,77.22541102614541,28.599783955617973,77.22518565065523
-370955243#2,28.599487255981202,77.22551176559494,28.599539958514296,77.22550019926094
-370955243#3,28.599392752555634,77.22554136439211,28.599394304356505,77.22554027251115
-370955243#4,28.599022881274863,77.22586174295057,28.599292880174946,77.2256231945097
-370955246#0,28.599389650028666,77.22336613511028,28.599260391285927,77.22324829603183
-370955246#1,28.59965999566627,77.22358478539925,28.59949287693415,77.22345377791957
-370955247#0,28.598764880614738,77.22277381757144,28.59854208309458,77.22269827857431
-370955247#1,28.59902478877269,77.22300727381013,28.59886961450563,77.22286312674473
-370955248#0,28.598360805179244,77.22313356023585,28.5982524237009,77.22327767809654
-370955248#1,28.598474633411673,77.22316897870333,28.59843200600086,77.2231273917644
-370955248#3,28.59848945621247,77.22350850565034,28.598597744388353,77.22336459023757
-370955248#5,28.59825787098013,77.22335814912051,28.598307780474826,77.22340684136695
-370955249#0,28.599633747009207,77.22434875205907,28.599519110096296,77.22450009942766
-370955249#1,28.599711362814574,77.22435304537025,28.59970418433247,77.22434512421
-370955249#3,28.599718990702534,77.22470745340236,28.599821010738744,77.22454970600694
-370955249#4,28.59960939722164,77.22467242871534,28.59964984427352,77.22471489093392
-370955250#0,28.60027239505692,77.2244138364237,28.59992034846614,77.22451141577012
-370955250#1,28.600542712591928,77.22409523692549,28.600369433585147,77.22431221307694
-370955250#2,28.600677599818802,77.22394697242616,28.6006301682522,77.22399474024499
-370955251#0,28.598979548989735,77.22371358449286,28.598869324391238,77.22386001511362
-370955251#1,28.599087337519265,77.22374315145359,28.59905065961527,77.22370741450857
-370955251#3,28.59910431307687,77.22408885985432,28.599214354177036,77.22394262978209
-370955251#5,28.59887477129636,77.22394048661579,28.598910826144618,77.22397569927553
-370955252,28.59774013176486,77.22370537295632,28.598145348820452,77.22332562060532
-371126110,28.602033561691258,77.2413980873812,28.602038702567373,77.24152916275351
-371342951#3,28.6207662110079,77.2140016413675,28.61929554728191,77.2125677313212
-371342951#4,28.621091339538367,77.21317650192687,28.620842546167164,77.21388002406138
-371342951#5,28.621256273902006,77.21276786571987,28.62114728099355,77.21303840141535
-391534135#4,28.631576928546465,77.2188125171637,28.630356011635,77.21793372440163
-422146754#2,28.590553763252448,77.26068378276047,28.58812904202597,77.2614608156737
-422146755#0,28.598061520558684,77.25977004143671,28.597009968001363,77.2564852121698
-422146755#1,28.599554433872566,77.26139725873617,28.598087126782524,77.25989020201753
-422146847,28.59626536283441,77.25942981536306,28.59437221257851,77.25715017849716
-423553702#0,28.62832262222143,77.21842508141567,28.627220210178933,77.21842009397037
-423553702#1,28.628922636379592,77.21913576093401,28.628370840258555,77.21848346581768
-423559880#0,28.61664498615965,77.23802327077718,28.616479002770863,77.2376551205561
-423559880#1,28.61701406934641,77.23889390347422,28.61670210563827,77.23815403550431
-423563749#3,28.63163160003918,77.22472101684234,28.6310354977865,77.22579563237754
-423618435#1,28.631578951329438,77.17602656331597,28.631585459785363,77.17590786147844
-423618435#2,28.631407733462982,77.17668133192326,28.631522747508654,77.17616080703166
-423618455#0,28.631320008111654,77.20275496320838,28.63046023786263,77.20191600675028
-423618455#2,28.631066176689167,77.20318889791962,28.631248176869338,77.20287761514334
-423618455#3,28.630997037305555,77.20330690121864,28.63099805608491,77.20330528623363
-423618455#4,28.630516022921526,77.20419475081209,28.630931691115755,77.2034246768239
-442157834,28.627201029663293,77.21717218642549,28.62761273650977,77.2171778764489
-442157836,28.62711090309948,77.21757392268978,28.626269497702562,77.21759232900179
-44277694#1,28.62648606670774,77.19903685702742,28.6253619835368,77.19820391560997
-44277694#3,28.62786807288695,77.20006080646502,28.62659474688808,77.19911745651099
-44277694#5,28.629830745631804,77.20144777854938,28.62797838916541,77.20014062415376
-44351577#2,28.59167262464095,77.18841193618256,28.59065415118508,77.19089604312106
-44351577#3,28.591859974792452,77.1879681545782,28.59172856390378,77.18827794786047
-44351578#2,28.58989592672712,77.18748339225128,28.588925037292118,77.19000566539532
-44351584#1,28.59133820185787,77.18392614168846,28.590340155009354,77.18640191955946
-44351584#3,28.592215979271096,77.18168837896674,28.591428715432397,77.18371803414026
-44351590#1,28.594176374087297,77.19271308101666,28.595161650504,77.19023630054552
-44351591#0,28.60061245795758,77.19296665988674,28.60131324542119,77.19283409474718
-44351591#4,28.59786987096365,77.19105187791853,28.600495215357405,77.19290748267278
-44351918#4,28.598051649913288,77.18163268813842,28.598759857643106,77.18054490382748
-44351918#6,28.597372756757327,77.18269816301714,28.59797520929142,77.18175144031457
-44351918#7,28.596866389296313,77.183493816511,28.5972963857298,77.18281814190406
-44351919#0,28.594103393070302,77.17962435259108,28.59248115625807,77.17880482222787
-44351919#3,28.59726422799665,77.18108254759456,28.594221938228852,77.17968149346868
-44351919#4,28.597963872563138,77.18167095098333,28.59736810782161,77.18117067309613
-44351921#3,28.587716045721358,77.17976467244108,28.589139339759807,77.18081314636808
-44351923#1,28.5887230186696,77.18460789868354,28.587753672905485,77.18410452826416
-44351924#0,28.596561826545443,77.18221858574103,28.59727385625226,77.1811626943444
-44351924#1,28.59646301712499,77.18347433219894,28.596511905101746,77.18238266256952
-44351925#2,28.594956463604575,77.18165247161163,28.59648111916608,77.1822548468216
-44351925#3,28.593731395486596,77.18102583723348,28.594842698103882,77.18160115187568
-44351926#0,28.59365365585328,77.18108516182664,28.593329120977568,77.18199230504203
-44351926#1,28.594156291650425,77.17971264839136,28.593703039810293,77.18094878234574
-44351927,28.594541594144342,77.18261633606056,28.59485682029838,77.1817048009453
-44351928#1,28.60072372694908,77.18783968375958,28.600548600132566,77.18833109138535
-44351928#10,28.60168896255357,77.18550951347395,28.601669902345513,77.18555563775885
-44351928#11,28.60187101180369,77.1850190566578,28.601742243106173,77.1853723888962
-44351928#12,28.60200701082697,77.18468172027853,28.60192381947277,77.18488325090432
-44351928#14,28.60221859717767,77.18425628262182,28.602095910405517,77.18448429478501
-44351928#16,28.602740266478005,77.18407373948007,28.602420726825994,77.18416568814816
-44351928#18,28.603318026377778,77.18374195869337,28.602888649003187,77.18400370734936
-44351928#2,28.60085213405317,77.18752591693661,28.600775119982337,77.18770783897699
-44351928#3,28.601003630482566,77.18716794942122,28.60090832383632,77.18739314882592
-44351928#5,28.601124265502467,77.18687722808279,28.601059380482386,77.187034456137
-44351928#6,28.601270651465235,77.18652273117264,28.601179290341786,77.18674392394
-44351928#7,28.601470937135286,77.18603746101816,28.60132567762327,77.18638932443625
-44351928#8,28.601602578013832,77.18571874686319,28.601525961193303,77.18590415595428
-44351930#1,28.603329588614205,77.18741203070613,28.60270980643671,77.18803246424928
-44351930#3,28.603903511920066,77.18683756878772,28.603514751585188,77.1872267216301
-44351931#0,28.60324018503975,77.18697504181316,28.603422746239865,77.18719700586247
-44351931#1,28.603019660154832,77.18670689737348,28.603151604236924,77.18686728546464
-44351931#2,28.60280019562742,77.1864401051471,28.6029310791115,77.18659914147335
-44351932#0,28.603736270508843,77.1892774632056,28.604038689520113,77.18963115123265
-44351932#1,28.60350972088968,77.18901951423885,28.603643788365034,77.18917115718651
-44351932#12,28.603217895672994,77.18595718283171,28.60296360708268,77.18620475808036
-44351932#4,28.60270770610344,77.18811227027321,28.603337196811722,77.18882433768205
-44351932#5,28.602309483774206,77.18766203402217,28.602615637618904,77.18800822418727
-44351932#9,28.60270556058487,77.18645593497263,28.602206259393782,77.18756154043734
-44351934#0,28.60404667435127,77.18632493059977,28.603567205266987,77.18568100369944
-44351934#2,28.605369198629443,77.18810077560447,28.604130666461618,77.1864375000371
-44351935#0,28.60412488219269,77.18828877020036,28.603510749306306,77.18893907198128
-44351935#1,28.604626602859163,77.18777722531398,28.604221667343705,77.18819006853205
-44351936#1,28.60053343246786,77.19302707683967,28.599513823223727,77.1954921959114
-44352053#3,28.60643187754208,77.20706809848981,28.604342055670397,77.20826162179014
-44352053#4,28.607898258451332,77.20618766046425,28.606600297510845,77.20697060380587
-44352054,28.603731743038285,77.20679397367246,28.60641089660511,77.20695468123395
-45323260#3,28.593616877184726,77.2286845500023,28.593076485246915,77.22363027309564
-45323261#6,28.59450049943507,77.22863388544367,28.593993970070645,77.22358344813907
-45323262,28.595029156182346,77.22510671660453,28.59486482103335,77.22354126374483
-45323264,28.59704400120141,77.22543317697473,28.596634713388923,77.2234434820823
-45323270#1,28.5922222769712,77.223675465442,28.592752958839124,77.2286892181025
-464265930#0,28.61876716654577,77.26106365161009,28.616399517581428,77.25674557617992
-464265930#1,28.618872536390136,77.26125916829378,28.618835149978583,77.2611746216906
-488544864#0,28.630086491691493,77.21012282590675,28.630511241385864,77.21113179056886
-488544864#1,28.629899966810598,77.20989751120604,28.62996339786248,77.2100633861863
-48964573#0,28.600608023429455,77.21340763612574,28.60068835481873,77.21357167298474
-48964573#1,28.600820287943126,77.2132942065162,28.600655494086066,77.21330199792202
-528320865#0,28.60324527587176,77.1897223537791,28.603623843133565,77.18927758541071
-528320865#1,28.603575930633326,77.19021035817218,28.60324719385088,77.18984937639678
-528320866,28.60214049964432,77.18773378069478,28.602195543821207,77.1876664207784
-528320869,28.603336132462992,77.18895170755967,28.60214320330898,77.1878625563908
-528320870,28.60265079369111,77.1896474520878,28.602642568323354,77.18938023052378
-528320871#0,28.602640887650914,77.189299937241,28.602076715596684,77.1887114024252
-528320871#1,28.60280140774807,77.18946736160214,28.602736543822395,77.18939966251236
-528320872#0,28.60291658381927,77.18954285212531,28.603156035024412,77.18977847309017
-528320872#1,28.60274206639381,77.18962194484126,28.60280389515102,77.1895479784576
-528320872#2,28.60224401169889,77.19026359693055,28.60265504864512,77.18973035476995
-528320874#0,28.601853999032866,77.1880650290039,28.602051641959388,77.18783888187843
-528320874#1,28.601983433717503,77.18860988733125,28.60176161346049,77.18817066994183
-528320874#2,28.6015417409299,77.18918114153578,28.601983122199776,77.18869065001753
-537797267#1,28.613129516693853,77.22468787611551,28.61342382750336,77.2186016592943
-537797267#3,28.613008538549575,77.22760882091092,28.613119363033526,77.22490514540877
-542802206,28.60891428107285,77.2423644023352,28.607460214888025,77.24029990114408
-553588769#1,28.628569697912088,77.23306362158486,28.628283736653223,77.23373863963677
-553590474#0,28.63055559604797,77.23214969840035,28.630463404043052,77.23235105050857
-553590474#1,28.63116432115453,77.23085398691642,28.630615933633614,77.23201976891696
-553590474#2,28.631286550066573,77.23059824825441,28.631225820020386,77.2307246940666
-553590474#3,28.631426999639743,77.23030444220963,28.631348593246184,77.23046876207927
-553590476#0,28.628940725401883,77.23257018059039,28.62870675293706,77.2325490694503
-553590476#2,28.629343393531933,77.23258760268438,28.629145547624987,77.23258075507931
-553590478#1,28.629797572450148,77.23257819734273,28.6297966991342,77.23257644035155
-553590478#2,28.629969114169782,77.2325989075087,28.629873504634908,77.23265721948466
-553590482#0,28.630054052044464,77.23255305035497,28.630378479641116,77.23246726682878
-553590482#1,28.62985852454117,77.23241647767352,28.629943095170866,77.23247502512635
-553590482#2,28.629933966098662,77.2321365394907,28.62983023246938,77.23233744159664
-561672574#0,28.627632305308897,77.23045243516236,28.627052870341267,77.23004105089555
-561672574#2,28.62865686606206,77.23117941823392,28.627742359953025,77.23053053961014
-561672577#0,28.627523875374603,77.2314152965944,28.627648405316485,77.23053223385071
-561672577#1,28.627519244981215,77.23197569992449,28.627531100765953,77.23156822982874
-561938852#1,28.60801947326611,77.23149286068113,28.608047166050802,77.23096167664895
-561938852#3,28.608302258897996,77.23285070868845,28.608013811203023,77.231639460628
-561938852#4,28.6085158800122,77.23336225649325,28.608356906772105,77.23298396398704
-561938852#5,28.608553389448595,77.23345138914276,28.608552608002643,77.23344953221194
-562205292#0,28.619608616372215,77.23648626360354,28.620498628736335,77.23732726739007
-562205292#1,28.61827610124577,77.23552628140392,28.619498941020183,77.23640724749411
-562499724#17,28.62650580391743,77.22823806233062,28.625111819266472,77.22517300976945
-562499724#20,28.627310990900835,77.22884707240594,28.626615104228208,77.22832371504593
-562499724#3,28.625053894205628,77.22504109882512,28.624779843021415,77.22441654088792
-570803636,28.592215693369344,77.24005782502853,28.592212712409715,77.23979043553693
-577982260#5,28.620520300990936,77.2223976542197,28.618902242537086,77.22503680763744
-577982260#6,28.621155594034317,77.22197409517507,28.62062061552095,77.22227777587877
-581245361,28.61739358714865,77.203894465552,28.617376364361842,77.2038937990229
-582090037,28.625708014546525,77.23527597760113,28.627598418823656,77.23451256813837
-582454141,28.608151061731615,77.2042700269817,28.607282409581547,77.20349456465253
-582759331#0,28.62108511768982,77.2261355806706,28.62114150072498,77.22626244391786
-582759331#1,28.620433348252668,77.22545787858137,28.621026645389342,77.22600407192472
-582759331#2,28.62098921139856,77.22612425139559,28.62042678171564,77.22548412208555
-585974872#0,28.62613186863835,77.23581385535623,28.625706280913036,77.2357801883332
-585974872#1,28.62617235112085,77.23596871883427,28.62617849656281,77.23587517792367
-585974872#3,28.626120168450026,77.2367576814768,28.626162615593625,77.23611576843774
-585974872#4,28.626107087944572,77.2369542565438,28.6261104337618,77.23690462864845
-585974872#5,28.62572550513714,77.23705333225826,28.626063464044808,77.23705528546417
-611866592#1,28.6225712019328,77.20919400471419,28.623074736146354,77.20953331387727
-611866592#2,28.622015750724678,77.20906712670742,28.62245292498019,77.20914898799938
-612734121#1,28.629692886314036,77.21453898836018,28.629234255328452,77.21481508500693
-612734121#2,28.63021012513534,77.21422116843826,28.629807356921855,77.2144689883884
-612734122,28.627866781610027,77.21290900958844,28.628109080495474,77.21278524146265
-612734124#0,28.629873734151637,77.21701934962074,28.629720221374225,77.21687264389635
-612734124#2,28.630180266295902,77.21726018741786,28.629982313578616,77.21711091027531
-612734125,28.62826604470049,77.21269884945717,28.629726201798178,77.21441625368388
-612734126#1,28.62785513486465,77.21301440352781,28.629684567148068,77.21615665100259
-612734126#2,28.627248045614877,77.2124917805596,28.627785909849653,77.21289412060055
-615556516,28.63150690484665,77.21601291593302,28.631336537622307,77.21610771620257
-633143618,28.629487177961753,77.23255158184357,28.6297100449505,77.23253482473689
-658041631,28.590527221034893,77.25807502969201,28.59061683318465,77.25831778945114
-658679859#1,28.59076063864924,77.25168424793392,28.59123018701313,77.25167299514796
-658679859#4,28.591232907785216,77.25205241610846,28.590714939297992,77.25177384601501
-659486213#0,28.604678808426776,77.23404991624813,28.605257773660878,77.23521708253419
-659486213#1,28.603935124637744,77.23390382173464,28.60461588106666,77.23392088635399
-660123510,28.589136623504245,77.24861897318618,28.589059749047088,77.248831190573
-660123512#1,28.591021662783927,77.25138016888047,28.59099013578306,77.25083902584149
-660123513#0,28.589343899447897,77.24913430579427,28.589075770037613,77.24893692526233
-660123513#1,28.589562865231397,77.24957577615305,28.589426032032094,77.24924696876535
-660123513#3,28.589370906540832,77.25045930648032,28.589590637036107,77.24971825607611
-660123513#4,28.588485962641677,77.2504318654714,28.58927053154287,77.2505270896323
-660123513#5,28.58856214707523,77.25007652208136,28.58845937621256,77.2503539154972
-660123514,28.589009323627607,77.24896648457705,28.588921784615575,77.24919605695727
